_unit_id,_created_at,_id,_started_at,rewire_id,text,does_the_text_contain_hate_speech
3236289957,03/04/2022 8:57,6338687832,03/04/2022 8:54,kenya2022_english-181,"Selling Raila in Central Kenya is equivalent to convincing a Muslim to eat pork, the Raila propaganda that has been fed to people of Mt. Kenya for the last 20 years cannot be undone by one drunkard",non-hateful
3236289957,03/04/2022 19:32,6339388166,03/04/2022 19:31,kenya2022_english-181,"Selling Raila in Central Kenya is equivalent to convincing a Muslim to eat pork, the Raila propaganda that has been fed to people of Mt. Kenya for the last 20 years cannot be undone by one drunkard",non-hateful
3236289957,03/06/2022 14:05,6340130633,03/06/2022 14:03,kenya2022_english-181,"Selling Raila in Central Kenya is equivalent to convincing a Muslim to eat pork, the Raila propaganda that has been fed to people of Mt. Kenya for the last 20 years cannot be undone by one drunkard",non-hateful
3236289958,03/04/2022 8:17,6338663936,03/04/2022 8:10,kenya2022_english-182,[USER] Anyone branding Raila a project is behaving like Putin accusing Ukrainian President of being a Nazi when he knows too well that Zelenskyy is a Jew whose relatives were wiped out by Hitler.,non-hateful
3236289958,03/04/2022 19:22,6339381262,03/04/2022 19:20,kenya2022_english-182,[USER] Anyone branding Raila a project is behaving like Putin accusing Ukrainian President of being a Nazi when he knows too well that Zelenskyy is a Jew whose relatives were wiped out by Hitler.,non-hateful
3236289958,03/06/2022 13:19,6340118915,03/06/2022 13:17,kenya2022_english-182,[USER] Anyone branding Raila a project is behaving like Putin accusing Ukrainian President of being a Nazi when he knows too well that Zelenskyy is a Jew whose relatives were wiped out by Hitler.,non-hateful
3236289959,03/02/2022 14:39,6336765392,03/02/2022 14:39,kenya2022_english-183,Someone should be able to differentiate between Kikuyus heading to Sagana to listen to Uhuru & voting for Raila.those are 2 different things.Kenyans are jobless and if offered 1K to attend a meeting they will definitely turn out in numbers.We haven't forgotten #SaganaDeclaration,non-hateful
3236289959,03/04/2022 2:36,6338419968,03/04/2022 2:33,kenya2022_english-183,Someone should be able to differentiate between Kikuyus heading to Sagana to listen to Uhuru & voting for Raila.those are 2 different things.Kenyans are jobless and if offered 1K to attend a meeting they will definitely turn out in numbers.We haven't forgotten #SaganaDeclaration,non-hateful
3236289959,03/04/2022 12:09,6338822683,03/04/2022 12:08,kenya2022_english-183,Someone should be able to differentiate between Kikuyus heading to Sagana to listen to Uhuru & voting for Raila.those are 2 different things.Kenyans are jobless and if offered 1K to attend a meeting they will definitely turn out in numbers.We haven't forgotten #SaganaDeclaration,non-hateful
3236289960,03/04/2022 7:14,6338624050,03/04/2022 7:10,kenya2022_english-184,"Recenty talked to 2 people: 1 Rails, the other Ruto supporter. I asked reason why they were voting for the 2.Raila supporter said he brings peace and Ruto supporter said he is a Hustler.when will Kenyans learn..non of them is deserves to lead this country.#jubileeNiSisi #Kenya",non-hateful
3236289960,03/04/2022 18:59,6339361331,03/04/2022 18:58,kenya2022_english-184,"Recenty talked to 2 people: 1 Rails, the other Ruto supporter. I asked reason why they were voting for the 2.Raila supporter said he brings peace and Ruto supporter said he is a Hustler.when will Kenyans learn..non of them is deserves to lead this country.#jubileeNiSisi #Kenya",non-hateful
3236289960,03/04/2022 19:27,6339385147,03/04/2022 19:18,kenya2022_english-184,"Recenty talked to 2 people: 1 Rails, the other Ruto supporter. I asked reason why they were voting for the 2.Raila supporter said he brings peace and Ruto supporter said he is a Hustler.when will Kenyans learn..non of them is deserves to lead this country.#jubileeNiSisi #Kenya",non-hateful
3236289961,03/04/2022 9:25,6338703583,03/04/2022 9:23,kenya2022_english-185,"Uhuru endorses Raila for presidency, says he has the best interests for the country.Uhuru is the LEAST Studied Politician, but the MOST discussed. He is MENDING a historical puzzle of a Kikuyu making a Luo PRESIDENT. Take time to STUDY that, because it will HAPPEN. #SaganaDec [URL]",non-hateful
3236289961,03/04/2022 19:41,6339393369,03/04/2022 19:40,kenya2022_english-185,"Uhuru endorses Raila for presidency, says he has the best interests for the country.Uhuru is the LEAST Studied Politician, but the MOST discussed. He is MENDING a historical puzzle of a Kikuyu making a Luo PRESIDENT. Take time to STUDY that, because it will HAPPEN. #SaganaDec [URL]",non-hateful
3236289961,03/06/2022 20:28,6340220966,03/06/2022 20:26,kenya2022_english-185,"Uhuru endorses Raila for presidency, says he has the best interests for the country.Uhuru is the LEAST Studied Politician, but the MOST discussed. He is MENDING a historical puzzle of a Kikuyu making a Luo PRESIDENT. Take time to STUDY that, because it will HAPPEN. #SaganaDec [URL]",non-hateful
3236289962,03/02/2022 15:55,6336845130,03/02/2022 15:51,kenya2022_english-186,"There's no such thing as oka,it's just wiper. Jirongo,karua and Gideon are together worth less than 50k votes. Kalonzo is 1 million votes strong. Raila and uhuru are 9 milion votes strong.",non-hateful
3236289962,03/04/2022 7:05,6338619031,03/04/2022 7:02,kenya2022_english-186,"There's no such thing as oka,it's just wiper. Jirongo,karua and Gideon are together worth less than 50k votes. Kalonzo is 1 million votes strong. Raila and uhuru are 9 milion votes strong.",non-hateful
3236289962,03/04/2022 18:53,6339357688,03/04/2022 18:50,kenya2022_english-186,"There's no such thing as oka,it's just wiper. Jirongo,karua and Gideon are together worth less than 50k votes. Kalonzo is 1 million votes strong. Raila and uhuru are 9 milion votes strong.",non-hateful
3236289963,03/02/2022 14:38,6336764594,03/02/2022 14:24,kenya2022_english-187,"[USER] [USER] Hon Kositany [USER] , what kind of leadership do expect from a drunk like UhuRaila and a bullying internal CS like the ganja farmers Pablo Matiangi? Safuna becomes a he-goat. Dr. RUTO will return Kenya into a state with your like in advisory. Thank you sir for your courage.",non-hateful
3236289963,03/04/2022 2:33,6338416928,03/04/2022 2:31,kenya2022_english-187,"[USER] [USER] Hon Kositany [USER] , what kind of leadership do expect from a drunk like UhuRaila and a bullying internal CS like the ganja farmers Pablo Matiangi? Safuna becomes a he-goat. Dr. RUTO will return Kenya into a state with your like in advisory. Thank you sir for your courage.",non-hateful
3236289963,03/04/2022 12:08,6338821579,03/04/2022 11:56,kenya2022_english-187,"[USER] [USER] Hon Kositany [USER] , what kind of leadership do expect from a drunk like UhuRaila and a bullying internal CS like the ganja farmers Pablo Matiangi? Safuna becomes a he-goat. Dr. RUTO will return Kenya into a state with your like in advisory. Thank you sir for your courage.",non-hateful
3236289964,03/04/2022 8:26,6338670573,03/04/2022 8:24,kenya2022_english-188,[USER] I will NOT say for CERTAIN that Kikuyus will VOTE for Raila 2022 100% BUT for Kalenjins to have CONFIDENCE and STRONG BELIEF that they will CONTROL how Kikuyus will VOTE in 2022 is the GREATEST JOKE of the CENTURY.,non-hateful
3236289964,03/04/2022 19:24,6339382784,03/04/2022 19:23,kenya2022_english-188,[USER] I will NOT say for CERTAIN that Kikuyus will VOTE for Raila 2022 100% BUT for Kalenjins to have CONFIDENCE and STRONG BELIEF that they will CONTROL how Kikuyus will VOTE in 2022 is the GREATEST JOKE of the CENTURY.,non-hateful
3236289964,03/06/2022 13:33,6340122370,03/06/2022 13:32,kenya2022_english-188,[USER] I will NOT say for CERTAIN that Kikuyus will VOTE for Raila 2022 100% BUT for Kalenjins to have CONFIDENCE and STRONG BELIEF that they will CONTROL how Kikuyus will VOTE in 2022 is the GREATEST JOKE of the CENTURY.,non-hateful
3236289965,03/02/2022 15:34,6336816096,03/02/2022 15:32,kenya2022_english-189,"[USER] KARUGIA I think its UHURU who stood by RUTO who was VENOM to KIKUYUS after the burning of INNOCENT worshippers in KIAMBAA Church in ELDORET,UHURU prevailed upon GEMA that partnering with a Kalenjin in 2013 will permanently end the 2 Tribe long-standing animosity",non-hateful
3236289965,03/04/2022 3:40,6338473129,03/04/2022 3:38,kenya2022_english-189,"[USER] KARUGIA I think its UHURU who stood by RUTO who was VENOM to KIKUYUS after the burning of INNOCENT worshippers in KIAMBAA Church in ELDORET,UHURU prevailed upon GEMA that partnering with a Kalenjin in 2013 will permanently end the 2 Tribe long-standing animosity",non-hateful
3236289965,03/04/2022 18:23,6339330386,03/04/2022 18:22,kenya2022_english-189,"[USER] KARUGIA I think its UHURU who stood by RUTO who was VENOM to KIKUYUS after the burning of INNOCENT worshippers in KIAMBAA Church in ELDORET,UHURU prevailed upon GEMA that partnering with a Kalenjin in 2013 will permanently end the 2 Tribe long-standing animosity",non-hateful
3236289966,03/04/2022 8:31,6338673492,03/04/2022 8:26,kenya2022_english-190,Raila is interested in setting up tribes there against each other in the regional. There was a multi-agency and international committee for resettlement how comes he has never allowed it to meet. How comes Karura Forest that has now been encroached on does not interest him?,non-hateful
3236289966,03/04/2022 19:25,6339383606,03/04/2022 19:24,kenya2022_english-190,Raila is interested in setting up tribes there against each other in the regional. There was a multi-agency and international committee for resettlement how comes he has never allowed it to meet. How comes Karura Forest that has now been encroached on does not interest him?,non-hateful
3236289966,03/06/2022 13:36,6340123153,03/06/2022 13:35,kenya2022_english-190,Raila is interested in setting up tribes there against each other in the regional. There was a multi-agency and international committee for resettlement how comes he has never allowed it to meet. How comes Karura Forest that has now been encroached on does not interest him?,non-hateful
3236289967,03/04/2022 7:35,6338638983,03/04/2022 7:32,kenya2022_english-191,"[USER] Why does Duale think that Kenyans are fools ,just yesterday he was quoting the constitution on why Ruto is still the DP but today barely 24 hrs he is telling us Matiangi is the DP.I thought its haram for a Muslim to tell lies but Duale is another one,hakuna mafala Kenya.",non-hateful
3236289967,03/04/2022 19:13,6339375567,03/04/2022 19:12,kenya2022_english-191,"[USER] Why does Duale think that Kenyans are fools ,just yesterday he was quoting the constitution on why Ruto is still the DP but today barely 24 hrs he is telling us Matiangi is the DP.I thought its haram for a Muslim to tell lies but Duale is another one,hakuna mafala Kenya.",non-hateful
3236289967,03/06/2022 11:18,6340075844,03/06/2022 11:15,kenya2022_english-191,"[USER] Why does Duale think that Kenyans are fools ,just yesterday he was quoting the constitution on why Ruto is still the DP but today barely 24 hrs he is telling us Matiangi is the DP.I thought its haram for a Muslim to tell lies but Duale is another one,hakuna mafala Kenya.",non-hateful
3236289968,03/02/2022 15:10,6336787045,03/02/2022 15:08,kenya2022_english-192,Rotfl at Kikuyus acting pissed off at their nobility Kamwana. Magically they've found their right thinking brains and woken up from the stupor of mediocrity by sticking to Ruto (Uhuru's partner in crime.) 2032 they'll bleed him while propping Jomo as best solution. #TanoYangu [URL],hateful
3236289968,03/04/2022 3:15,6338453703,03/04/2022 3:13,kenya2022_english-192,Rotfl at Kikuyus acting pissed off at their nobility Kamwana. Magically they've found their right thinking brains and woken up from the stupor of mediocrity by sticking to Ruto (Uhuru's partner in crime.) 2032 they'll bleed him while propping Jomo as best solution. #TanoYangu [URL],hateful
3236289968,03/04/2022 16:31,6339202199,03/04/2022 16:29,kenya2022_english-192,Rotfl at Kikuyus acting pissed off at their nobility Kamwana. Magically they've found their right thinking brains and woken up from the stupor of mediocrity by sticking to Ruto (Uhuru's partner in crime.) 2032 they'll bleed him while propping Jomo as best solution. #TanoYangu [URL],hateful
3236289969,03/02/2022 15:36,6336818617,03/02/2022 15:35,kenya2022_english-193,[USER] [USER] [USER] We have to reward good and critic where fault is present.if you are a kale I understand but if you are kiuk your hate towards raila shouldn't blind you not to see what uhuru has done,non-hateful
3236289969,03/04/2022 6:45,6338608220,03/04/2022 6:44,kenya2022_english-193,[USER] [USER] [USER] We have to reward good and critic where fault is present.if you are a kale I understand but if you are kiuk your hate towards raila shouldn't blind you not to see what uhuru has done,non-hateful
3236289969,03/04/2022 18:31,6339341599,03/04/2022 18:28,kenya2022_english-193,[USER] [USER] [USER] We have to reward good and critic where fault is present.if you are a kale I understand but if you are kiuk your hate towards raila shouldn't blind you not to see what uhuru has done,non-hateful
3236289970,03/02/2022 15:39,6336820803,03/02/2022 15:36,kenya2022_english-194,"Let me repeat for the record that Kalonzo Musyoka have never and will never be a watermelon, he was born to be Raila Odinga's running mate, but president Uhuru Kenyatta plz don't give baba a Kikuyu Peter Kenneth for running mate. [URL]",non-hateful
3236289970,03/04/2022 6:47,6338609283,03/04/2022 6:45,kenya2022_english-194,"Let me repeat for the record that Kalonzo Musyoka have never and will never be a watermelon, he was born to be Raila Odinga's running mate, but president Uhuru Kenyatta plz don't give baba a Kikuyu Peter Kenneth for running mate. [URL]",non-hateful
3236289970,03/04/2022 18:34,6339345502,03/04/2022 18:31,kenya2022_english-194,"Let me repeat for the record that Kalonzo Musyoka have never and will never be a watermelon, he was born to be Raila Odinga's running mate, but president Uhuru Kenyatta plz don't give baba a Kikuyu Peter Kenneth for running mate. [URL]",non-hateful
3236289971,03/04/2022 9:22,6338702055,03/04/2022 9:20,kenya2022_english-195,Ruto decided to move with his crowd from kenya to address in the US just in case the white people reject him🤣. The culture of importing crowds even to a foreign country is a shame in this century🤣 Wanjigi wetangula Kenya kwanza #RutoInUSA [URL],non-hateful
3236289971,03/04/2022 19:39,6339392131,03/04/2022 19:37,kenya2022_english-195,Ruto decided to move with his crowd from kenya to address in the US just in case the white people reject him🤣. The culture of importing crowds even to a foreign country is a shame in this century🤣 Wanjigi wetangula Kenya kwanza #RutoInUSA [URL],non-hateful
3236289971,03/06/2022 20:04,6340217595,03/06/2022 20:03,kenya2022_english-195,Ruto decided to move with his crowd from kenya to address in the US just in case the white people reject him🤣. The culture of importing crowds even to a foreign country is a shame in this century🤣 Wanjigi wetangula Kenya kwanza #RutoInUSA [URL],non-hateful
3236289972,03/04/2022 7:27,6338634453,03/04/2022 7:24,kenya2022_english-196,[USER] The West is aware of Ruto's greedy for power & violence.. They know that the warnik is a wanted criminal by the Hague. Raila has visited the West & the East severally. He has been to Chatham house numerous times. He has several world leaders as friends unlike your tingod.,non-hateful
3236289972,03/04/2022 19:09,6339372602,03/04/2022 19:08,kenya2022_english-196,[USER] The West is aware of Ruto's greedy for power & violence.. They know that the warnik is a wanted criminal by the Hague. Raila has visited the West & the East severally. He has been to Chatham house numerous times. He has several world leaders as friends unlike your tingod.,non-hateful
3236289972,03/06/2022 10:56,6340071407,03/06/2022 10:54,kenya2022_english-196,[USER] The West is aware of Ruto's greedy for power & violence.. They know that the warnik is a wanted criminal by the Hague. Raila has visited the West & the East severally. He has been to Chatham house numerous times. He has several world leaders as friends unlike your tingod.,non-hateful
3236289973,03/04/2022 8:17,6338663951,03/04/2022 8:10,kenya2022_english-197,Five Good Reasons to Vote for Ruto: 1. He campaigned for Uhuru 2. Uhuru is fighting him 3. He gives generously to churches 4. He was born in a poor family 5. To punish Uhuru. Five Good Reasons to Vote for Raila: 1. He has suffered a lot 2. Uhuru is supporting him,non-hateful
3236289973,03/04/2022 19:22,6339381232,03/04/2022 19:20,kenya2022_english-197,Five Good Reasons to Vote for Ruto: 1. He campaigned for Uhuru 2. Uhuru is fighting him 3. He gives generously to churches 4. He was born in a poor family 5. To punish Uhuru. Five Good Reasons to Vote for Raila: 1. He has suffered a lot 2. Uhuru is supporting him,non-hateful
3236289973,03/06/2022 13:23,6340120121,03/06/2022 13:22,kenya2022_english-197,Five Good Reasons to Vote for Ruto: 1. He campaigned for Uhuru 2. Uhuru is fighting him 3. He gives generously to churches 4. He was born in a poor family 5. To punish Uhuru. Five Good Reasons to Vote for Raila: 1. He has suffered a lot 2. Uhuru is supporting him,non-hateful
3236289974,03/04/2022 8:37,6338676804,03/04/2022 8:36,kenya2022_english-198,Ruto has gone infamous just after launching my first missile.,non-hateful
3236289974,03/04/2022 19:27,6339384924,03/04/2022 19:26,kenya2022_english-198,Ruto has gone infamous just after launching my first missile.,non-hateful
3236289974,03/06/2022 13:44,6340125359,03/06/2022 13:43,kenya2022_english-198,Ruto has gone infamous just after launching my first missile.,non-hateful
3236289975,03/02/2022 15:15,6336791505,03/02/2022 15:14,kenya2022_english-199,This is how low our friends wamekua weuh,non-hateful
3236289975,03/04/2022 3:21,6338458372,03/04/2022 3:20,kenya2022_english-199,This is how low our friends wamekua weuh,non-hateful
3236289975,03/04/2022 16:38,6339207059,03/04/2022 16:36,kenya2022_english-199,This is how low our friends wamekua weuh,non-hateful
3236289976,03/02/2022 15:10,6336787043,03/02/2022 15:08,kenya2022_english-200,Miguna breathing fire,non-hateful
3236289976,03/04/2022 3:15,6338453679,03/04/2022 3:13,kenya2022_english-200,Miguna breathing fire,non-hateful
3236289976,03/04/2022 16:31,6339202176,03/04/2022 16:29,kenya2022_english-200,Miguna breathing fire,non-hateful
3236289977,03/02/2022 15:21,6336799349,03/02/2022 15:19,kenya2022_english-201,AKNDJDNDJDH STOP CUKUPP,non-hateful
3236289977,03/04/2022 3:29,6338463713,03/04/2022 3:27,kenya2022_english-201,AKNDJDNDJDH STOP CUKUPP,non-hateful
3236289977,03/04/2022 17:41,6339280212,03/04/2022 17:40,kenya2022_english-201,AKNDJDNDJDH STOP CUKUPP,non-hateful
3236289978,03/04/2022 9:19,6338700176,03/04/2022 9:17,kenya2022_english-202,Raila is scared of loosing nomination to wanjigi,non-hateful
3236289978,03/04/2022 19:36,6339390870,03/04/2022 19:36,kenya2022_english-202,Raila is scared of loosing nomination to wanjigi,non-hateful
3236289978,03/06/2022 19:51,6340215838,03/06/2022 19:49,kenya2022_english-202,Raila is scared of loosing nomination to wanjigi,non-hateful
3236289979,03/02/2022 14:51,6336774241,03/02/2022 14:49,kenya2022_english-203,Who are the Ancestors fr🤣🤣🤣,non-hateful
3236289979,03/04/2022 2:51,6338434991,03/04/2022 2:50,kenya2022_english-203,Who are the Ancestors fr🤣🤣🤣,non-hateful
3236289979,03/04/2022 12:44,6338850315,03/04/2022 12:40,kenya2022_english-203,Who are the Ancestors fr🤣🤣🤣,non-hateful
3236289980,03/02/2022 14:53,6336776090,03/02/2022 14:53,kenya2022_english-204,Kenya's version of Putin 😂,non-hateful
3236289980,03/04/2022 2:54,6338437271,03/04/2022 2:53,kenya2022_english-204,Kenya's version of Putin 😂,non-hateful
3236289980,03/04/2022 13:31,6338884131,03/04/2022 13:29,kenya2022_english-204,Kenya's version of Putin 😂,non-hateful
3236289981,03/02/2022 15:19,6336796331,03/02/2022 15:17,kenya2022_english-205,Kalonzo should be the SI unit of stupind,non-hateful
3236289981,03/04/2022 3:27,6338462446,03/04/2022 3:25,kenya2022_english-205,Kalonzo should be the SI unit of stupind,non-hateful
3236289981,03/04/2022 17:40,6339277902,03/04/2022 17:36,kenya2022_english-205,Kalonzo should be the SI unit of stupind,non-hateful
3236289982,03/04/2022 8:08,6338658104,03/04/2022 8:06,kenya2022_english-206,HEH RUTO ASDGKDSADGHGSDD,non-hateful
3236289982,03/04/2022 19:20,6339379884,03/04/2022 19:18,kenya2022_english-206,HEH RUTO ASDGKDSADGHGSDD,non-hateful
3236289982,03/06/2022 13:08,6340116408,03/06/2022 13:06,kenya2022_english-206,HEH RUTO ASDGKDSADGHGSDD,non-hateful
3236289983,03/02/2022 14:58,6336779162,03/02/2022 14:56,kenya2022_english-207,This is a UDA mole since kitambo,non-hateful
3236289983,03/04/2022 2:56,6338439231,03/04/2022 2:55,kenya2022_english-207,This is a UDA mole since kitambo,non-hateful
3236289983,03/04/2022 13:34,6338886388,03/04/2022 13:33,kenya2022_english-207,This is a UDA mole since kitambo,non-hateful
3236289984,03/04/2022 9:17,6338699180,03/04/2022 9:16,kenya2022_english-208,RUTO T_____T,non-hateful
3236289984,03/04/2022 19:36,6339390509,03/04/2022 19:35,kenya2022_english-208,RUTO T_____T,non-hateful
3236289984,03/06/2022 14:28,6340137012,03/06/2022 14:27,kenya2022_english-208,RUTO T_____T,non-hateful
3236289985,03/04/2022 8:37,6338676794,03/04/2022 8:36,kenya2022_english-209,"Over reliant, arrogant and abusive. Matharau",non-hateful
3236289985,03/04/2022 19:27,6339384919,03/04/2022 19:26,kenya2022_english-209,"Over reliant, arrogant and abusive. Matharau",non-hateful
3236289985,03/06/2022 13:48,6340126107,03/06/2022 13:46,kenya2022_english-209,"Over reliant, arrogant and abusive. Matharau",non-hateful
3236289986,03/04/2022 9:19,6338700156,03/04/2022 9:17,kenya2022_english-210,Wololo,non-hateful
3236289986,03/04/2022 19:36,6339390891,03/04/2022 19:36,kenya2022_english-210,Wololo,non-hateful
3236289986,03/06/2022 19:52,6340216036,03/06/2022 19:51,kenya2022_english-210,Wololo,non-hateful
3236289987,03/04/2022 7:18,6338628536,03/04/2022 7:17,kenya2022_english-211,Atwoli is the real kingmaker,non-hateful
3236289987,03/04/2022 19:04,6339369093,03/04/2022 19:03,kenya2022_english-211,Atwoli is the real kingmaker,non-hateful
3236289987,03/04/2022 19:58,6339401126,03/04/2022 19:46,kenya2022_english-211,Atwoli is the real kingmaker,non-hateful
3236289988,03/02/2022 15:06,6336784171,03/02/2022 15:05,kenya2022_english-212,Grabe indeed a YG artists,non-hateful
3236289988,03/04/2022 3:09,6338448902,03/04/2022 3:08,kenya2022_english-212,Grabe indeed a YG artists,non-hateful
3236289988,03/04/2022 13:54,6338901057,03/04/2022 13:45,kenya2022_english-212,Grabe indeed a YG artists,non-hateful
3236289989,03/02/2022 14:42,6336767145,03/02/2022 14:39,kenya2022_english-213,Ruto wont be president haha,non-hateful
3236289989,03/04/2022 2:38,6338422011,03/04/2022 2:36,kenya2022_english-213,Ruto wont be president haha,non-hateful
3236289989,03/04/2022 12:23,6338835028,03/04/2022 12:10,kenya2022_english-213,Ruto wont be president haha,non-hateful
3236289990,03/04/2022 7:23,6338631490,03/04/2022 7:22,kenya2022_english-214,[USER] The you will start executing kalenjin,non-hateful
3236289990,03/04/2022 19:06,6339371187,03/04/2022 19:06,kenya2022_english-214,[USER] The you will start executing kalenjin,non-hateful
3236289990,03/04/2022 21:01,6339426187,03/04/2022 20:57,kenya2022_english-214,[USER] The you will start executing kalenjin,non-hateful
3236289991,03/02/2022 15:08,6336785953,03/02/2022 15:07,kenya2022_english-215,Red Army!,non-hateful
3236289991,03/04/2022 3:13,6338452316,03/04/2022 3:11,kenya2022_english-215,Red Army!,non-hateful
3236289991,03/04/2022 13:59,6338908203,03/04/2022 13:56,kenya2022_english-215,Red Army!,non-hateful
3236289992,03/02/2022 14:58,6336779541,03/02/2022 14:58,kenya2022_english-216,wtf ruto??!!,non-hateful
3236289992,03/04/2022 2:57,6338439853,03/04/2022 2:57,kenya2022_english-216,wtf ruto??!!,non-hateful
3236289992,03/04/2022 13:35,6338887171,03/04/2022 13:34,kenya2022_english-216,wtf ruto??!!,non-hateful
3236289993,03/04/2022 7:32,6338637469,03/04/2022 7:31,kenya2022_english-217,YA ALLAHHHHHH T__T,non-hateful
3236289993,03/04/2022 19:12,6339375096,03/04/2022 19:12,kenya2022_english-217,YA ALLAHHHHHH T__T,non-hateful
3236289993,03/06/2022 11:14,6340074841,03/06/2022 11:11,kenya2022_english-217,YA ALLAHHHHHH T__T,non-hateful
3236289994,03/04/2022 8:42,6338679688,03/04/2022 8:39,kenya2022_english-218,So it will continue this way if baba wins,non-hateful
3236289994,03/04/2022 19:29,6339386235,03/04/2022 19:28,kenya2022_english-218,So it will continue this way if baba wins,non-hateful
3236289994,03/06/2022 13:55,6340128131,03/06/2022 13:53,kenya2022_english-218,So it will continue this way if baba wins,non-hateful
3236289995,03/02/2022 15:35,6336816960,03/02/2022 15:34,kenya2022_english-219,BANGKE WKWKWKWK NGOMPOL😭,non-hateful
3236289995,03/04/2022 6:43,6338606959,03/04/2022 6:42,kenya2022_english-219,BANGKE WKWKWKWK NGOMPOL😭,non-hateful
3236289995,03/04/2022 18:26,6339331826,03/04/2022 18:23,kenya2022_english-219,BANGKE WKWKWKWK NGOMPOL😭,non-hateful
3236289996,03/04/2022 7:40,6338641999,03/04/2022 7:39,kenya2022_english-220,Baba is better off without Uhuru.,non-hateful
3236289996,03/04/2022 19:17,6339378121,03/04/2022 19:17,kenya2022_english-220,Baba is better off without Uhuru.,non-hateful
3236289996,03/06/2022 12:55,6340109816,03/06/2022 12:54,kenya2022_english-220,Baba is better off without Uhuru.,non-hateful
3236289997,03/02/2022 15:01,6336781303,03/02/2022 15:00,kenya2022_english-221,Ruto will finish this country,non-hateful
3236289997,03/04/2022 3:04,6338444784,03/04/2022 3:02,kenya2022_english-221,Ruto will finish this country,non-hateful
3236289997,03/04/2022 13:39,6338890033,03/04/2022 13:37,kenya2022_english-221,Ruto will finish this country,non-hateful
3236289998,03/04/2022 7:40,6338642007,03/04/2022 7:39,kenya2022_english-222,True baba should be rejected,non-hateful
3236289998,03/04/2022 19:17,6339378133,03/04/2022 19:17,kenya2022_english-222,True baba should be rejected,non-hateful
3236289998,03/06/2022 12:57,6340110619,03/06/2022 12:55,kenya2022_english-222,True baba should be rejected,non-hateful
3236289999,03/04/2022 7:23,6338631489,03/04/2022 7:22,kenya2022_english-223,In future subject to him aingie rehab,non-hateful
3236289999,03/04/2022 19:06,6339371179,03/04/2022 19:06,kenya2022_english-223,In future subject to him aingie rehab,non-hateful
3236289999,03/04/2022 21:01,6339426193,03/04/2022 20:57,kenya2022_english-223,In future subject to him aingie rehab,non-hateful
3236290000,03/02/2022 15:34,6336816089,03/02/2022 15:32,kenya2022_english-224,UDA all the way,non-hateful
3236290000,03/04/2022 3:40,6338473133,03/04/2022 3:38,kenya2022_english-224,UDA all the way,non-hateful
3236290000,03/04/2022 18:23,6339330394,03/04/2022 18:22,kenya2022_english-224,UDA all the way,non-hateful
3236290001,03/04/2022 8:06,6338656690,03/04/2022 7:40,kenya2022_english-225,This is Itumbi controlled account,non-hateful
3236290001,03/04/2022 19:18,6339378789,03/04/2022 19:17,kenya2022_english-225,This is Itumbi controlled account,non-hateful
3236290001,03/06/2022 13:04,6340114672,03/06/2022 13:03,kenya2022_english-225,This is Itumbi controlled account,non-hateful
3236290002,03/04/2022 9:17,6338699188,03/04/2022 9:16,kenya2022_english-226,his repetitive “mianhae” 😂,non-hateful
3236290002,03/04/2022 19:36,6339390484,03/04/2022 19:35,kenya2022_english-226,his repetitive “mianhae” 😂,non-hateful
3236290002,03/06/2022 14:32,6340137854,03/06/2022 14:28,kenya2022_english-226,his repetitive “mianhae” 😂,non-hateful
3236290003,03/02/2022 15:13,6336789181,03/02/2022 15:11,kenya2022_english-227,The state machinery is trained against Ruto. Hole wake sasa na Hao Hustlers wake.,non-hateful
3236290003,03/04/2022 3:19,6338456409,03/04/2022 3:17,kenya2022_english-227,The state machinery is trained against Ruto. Hole wake sasa na Hao Hustlers wake.,non-hateful
3236290003,03/04/2022 16:34,6339204703,03/04/2022 16:33,kenya2022_english-227,The state machinery is trained against Ruto. Hole wake sasa na Hao Hustlers wake.,non-hateful
3236290004,03/02/2022 15:34,6336816082,03/02/2022 15:32,kenya2022_english-228,That is jkia,non-hateful
3236290004,03/04/2022 3:40,6338473130,03/04/2022 3:38,kenya2022_english-228,That is jkia,non-hateful
3236290004,03/04/2022 18:23,6339330362,03/04/2022 18:22,kenya2022_english-228,That is jkia,non-hateful
3236290005,03/02/2022 15:45,6336826049,03/02/2022 15:43,kenya2022_english-229,William Ruto promised to that women were to no longer use jembes to till their lands because the government would import tractors. ziko wapi? #PromiseAfterPromise [URL],non-hateful
3236290005,03/04/2022 6:52,6338612160,03/04/2022 6:51,kenya2022_english-229,William Ruto promised to that women were to no longer use jembes to till their lands because the government would import tractors. ziko wapi? #PromiseAfterPromise [URL],non-hateful
3236290005,03/04/2022 18:41,6339350240,03/04/2022 18:39,kenya2022_english-229,William Ruto promised to that women were to no longer use jembes to till their lands because the government would import tractors. ziko wapi? #PromiseAfterPromise [URL],non-hateful
3236290006,03/04/2022 8:31,6338673501,03/04/2022 8:26,kenya2022_english-230,This is why no one trust Raila Odinga's government only the lunatic one.... #IgnoreSafaricom [URL],non-hateful
3236290006,03/04/2022 19:25,6339383581,03/04/2022 19:24,kenya2022_english-230,This is why no one trust Raila Odinga's government only the lunatic one.... #IgnoreSafaricom [URL],non-hateful
3236290006,03/06/2022 13:35,6340122662,03/06/2022 13:33,kenya2022_english-230,This is why no one trust Raila Odinga's government only the lunatic one.... #IgnoreSafaricom [URL],non-hateful
